vehicle_id,timestamp,vehicle_type,vehicle_age_years,engine_size_l,vehicle_weight_kg,fuel_type,latitude,longitude,speed_kmph,acceleration_mps2,rpm,gear,throttle_position_pct,brake_pressure_pct,engine_load_pct,road_slope_pct,road_type,traffic_level,ambient_temperature_c,distance_travelled_km,idle_duration_sec,fuel_level_l,fuel_rate_lph,fuel_consumption_l_100km,behavior_label
V003,2026-08-22T08:31:16,Truck,6,6.7,10462.7,Diesel,19.103289,72.888812,95.0,1.05,2451.0,8,67.4,0.0,51.4,-4.49,Urban,High,31.3,1.931,0,100.29,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:17,Truck,6,6.7,10462.7,Diesel,19.103527,72.889002,95.0,1.08,2464.0,8,68.5,0.0,52.9,-2.76,Urban,High,29.4,1.957,0,100.28,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:18,Truck,6,6.7,10462.7,Diesel,19.103764,72.889192,95.0,1.59,2451.0,8,64.0,0.0,57.6,-3.28,Urban,High,29.2,1.983,0,100.28,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:19,Truck,6,6.7,10462.7,Diesel,19.104002,72.889382,95.0,1.5,2438.0,8,63.5,0.0,53.3,-2.5,Urban,High,29.3,2.01,0,100.27,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:20,Truck,6,6.7,10462.7,Diesel,19.104239,72.889572,95.0,1.63,2411.0,8,68.9,0.0,44.4,-2.7,Urban,High,27.9,2.036,0,100.26,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:21,Truck,6,6.7,10462.7,Diesel,19.104477,72.889762,95.0,0.69,2421.0,8,73.3,0.0,62.1,-3.44,Urban,High,28.6,2.063,0,100.26,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:22,Truck,6,6.7,10462.7,Diesel,19.104714,72.889952,95.0,1.13,2486.0,8,68.1,0.0,40.6,-3.51,Urban,High,28.0,2.089,0,100.25,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:23,Truck,6,6.7,10462.7,Diesel,19.104952,72.890142,95.0,1.6,2467.0,8,59.3,0.0,54.6,-4.37,Urban,High,29.9,2.115,0,100.24,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:24,Truck,6,6.7,10462.7,Diesel,19.105189,72.890332,95.0,1.66,2441.0,8,49.0,0.0,51.5,-2.4,Urban,High,27.8,2.142,0,100.23,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:25,Truck,6,6.7,10462.7,Diesel,19.105427,72.890522,95.0,1.07,2434.0,8,51.4,0.0,63.2,-2.31,Urban,High,27.1,2.168,0,100.23,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:26,Truck,6,6.7,10462.7,Diesel,19.105664,72.890712,95.0,0.83,2481.0,8,70.2,0.0,62.7,-3.09,Urban,High,28.9,2.195,0,100.22,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:27,Truck,6,6.7,10462.7,Diesel,19.105902,72.890902,95.0,1.78,2443.0,8,70.7,0.0,55.9,-4.31,Urban,High,29.1,2.221,0,100.21,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:28,Truck,6,6.7,10462.7,Diesel,19.106139,72.891092,95.0,1.63,2460.0,8,61.9,0.0,55.4,-2.43,Urban,High,33.0,2.247,0,100.21,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:29,Truck,6,6.7,10462.7,Diesel,19.106377,72.891282,95.0,1.52,2428.0,8,47.7,0.0,60.5,-3.78,Urban,High,26.1,2.274,0,100.2,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:30,Truck,6,6.7,10462.7,Diesel,19.106614,72.891472,95.0,0.94,2475.0,8,68.3,0.0,59.2,-2.91,Urban,High,29.8,2.3,0,100.19,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:31,Truck,6,6.7,10462.7,Diesel,19.106852,72.891662,95.0,0.62,2387.0,8,63.6,0.0,60.7,-3.61,Urban,High,31.1,2.327,0,100.19,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:32,Truck,6,6.7,10462.7,Diesel,19.107089,72.891852,95.0,1.1,2447.0,8,73.5,0.0,45.5,-3.39,Urban,High,26.7,2.353,0,100.18,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:33,Truck,6,6.7,10462.7,Diesel,19.107327,72.892042,95.0,1.11,2448.0,8,45.9,0.0,51.7,-3.22,Urban,High,27.5,2.379,0,100.17,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:34,Truck,6,6.7,10462.7,Diesel,19.107564,72.892232,95.0,1.16,2370.0,8,67.9,0.0,50.6,-2.56,Urban,High,30.0,2.406,0,100.16,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:35,Truck,6,6.7,10462.7,Diesel,19.107802,72.892422,95.0,1.15,2407.0,8,71.0,0.0,57.5,-3.76,Urban,High,28.5,2.432,0,100.16,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:36,Truck,6,6.7,10462.7,Diesel,19.108039,72.892612,95.0,1.3,2470.0,8,67.4,0.0,60.8,-3.33,Urban,High,27.3,2.458,0,100.15,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:37,Truck,6,6.7,10462.7,Diesel,19.108277,72.892802,95.0,1.52,2383.0,8,53.2,0.0,48.0,-3.46,Urban,High,28.4,2.485,0,100.14,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:38,Truck,6,6.7,10462.7,Diesel,19.108514,72.892992,95.0,0.98,2435.0,8,46.0,0.0,64.4,-2.78,Urban,High,26.2,2.511,0,100.14,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:39,Truck,6,6.7,10462.7,Diesel,19.108752,72.893182,95.0,1.52,2451.0,8,67.6,0.0,58.8,-4.38,Urban,High,28.1,2.538,0,100.13,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:40,Truck,6,6.7,10462.7,Diesel,19.108989,72.893372,95.0,1.39,2384.0,8,74.6,0.0,55.2,-2.52,Urban,High,30.3,2.564,0,100.12,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:41,Truck,6,6.7,10462.7,Diesel,19.109227,72.893562,95.0,0.79,2397.0,8,56.1,0.0,40.3,-3.99,Urban,High,28.6,2.59,0,100.12,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:42,Truck,6,6.7,10462.7,Diesel,19.109464,72.893752,95.0,1.24,2440.0,8,47.7,0.0,52.4,-2.95,Urban,High,29.1,2.617,0,100.11,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:43,Truck,6,6.7,10462.7,Diesel,19.109702,72.893942,95.0,1.67,2407.0,8,73.9,0.0,49.1,-3.0,Urban,High,26.2,2.643,0,100.1,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:44,Truck,6,6.7,10462.7,Diesel,19.109939,72.894132,95.0,0.92,2446.0,8,45.3,0.0,59.7,-2.36,Urban,High,28.6,2.67,0,100.09,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:45,Truck,6,6.7,10462.7,Diesel,19.110177,72.894322,95.0,0.91,2405.0,8,57.6,0.0,56.0,-2.72,Urban,High,27.4,2.696,0,100.09,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:46,Truck,6,6.7,10462.7,Diesel,19.110414,72.894512,95.0,1.51,2467.0,8,60.7,0.0,55.9,-3.86,Urban,High,29.0,2.722,0,100.08,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:47,Truck,6,6.7,10462.7,Diesel,19.110652,72.894702,95.0,1.45,2489.0,8,55.9,0.0,62.3,-3.98,Urban,High,27.2,2.749,0,100.07,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:48,Truck,6,6.7,10462.7,Diesel,19.110889,72.894892,95.0,0.95,2417.0,8,50.7,0.0,63.0,-2.54,Urban,High,27.0,2.775,0,100.07,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:49,Truck,6,6.7,10462.7,Diesel,19.111127,72.895082,95.0,0.62,2419.0,8,69.1,0.0,42.5,-4.44,Urban,High,27.8,2.802,0,100.06,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:50,Truck,6,6.7,10462.7,Diesel,19.111364,72.895272,95.0,1.63,2429.0,8,69.6,0.0,60.0,-3.16,Urban,High,27.8,2.828,0,100.05,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:51,Truck,6,6.7,10462.7,Diesel,19.111602,72.895462,95.0,1.68,2465.0,8,58.1,0.0,60.2,-3.06,Urban,High,28.0,2.854,0,100.04,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:52,Truck,6,6.7,10462.7,Diesel,19.111839,72.895652,95.0,1.52,2384.0,8,73.2,0.0,54.8,-3.1,Urban,High,28.7,2.881,0,100.04,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:53,Truck,6,6.7,10462.7,Diesel,19.112077,72.895842,95.0,1.34,2394.0,8,59.1,0.0,48.8,-3.89,Urban,High,27.6,2.907,0,100.03,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:54,Truck,6,6.7,10462.7,Diesel,19.112314,72.896032,95.0,1.67,2421.0,8,52.6,0.0,52.7,-3.46,Urban,High,26.7,2.933,0,100.02,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:55,Truck,6,6.7,10462.7,Diesel,19.112552,72.896222,95.0,0.85,2419.0,8,46.5,0.0,44.9,-3.4,Urban,High,26.9,2.96,0,100.02,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:56,Truck,6,6.7,10462.7,Diesel,19.112789,72.896412,95.0,1.27,2385.0,8,62.3,0.0,51.1,-4.38,Urban,High,27.9,2.986,0,100.01,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:57,Truck,6,6.7,10462.7,Diesel,19.113027,72.896602,95.0,1.63,2534.0,8,49.7,0.0,40.2,-2.21,Urban,High,27.2,3.013,0,100.0,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:58,Truck,6,6.7,10462.7,Diesel,19.113264,72.896792,95.0,1.12,2516.0,8,54.7,0.0,43.2,-4.49,Urban,High,28.8,3.039,0,100.0,25.28,26.61,downhill_acceleration
V003,2026-08-22T08:31:59,Truck,6,6.7,10462.7,Diesel,19.113502,72.896982,95.0,1.66,2443.0,8,64.4,0.0,49.8,-2.71,Urban,High,31.2,3.065,0,99.99,25.28,26.61,downhill_acceleration
V003,2026-08-22T10:30:00,Truck,6,6.7,11354.0,Diesel,19.104769,72.83578,25.0,0.15,867.0,5,63.7,0.0,80.7,-0.27,Highway,Low,31.5,0.007,0,97.77,9.69,38.75,inefficient_gear
V003,2026-08-22T10:30:01,Truck,6,6.7,11354.0,Diesel,19.104834,72.835832,25.8,0.22,2887.0,5,58.9,0.0,77.0,1.14,Highway,Low,26.9,0.014,0,97.77,9.99,38.75,inefficient_gear
V003,2026-08-22T10:30:02,Truck,6,6.7,11354.0,Diesel,19.1049,72.835885,26.6,0.24,868.0,5,58.3,0.0,89.0,0.72,Highway,Low,28.2,0.022,0,97.76,10.32,38.75,inefficient_gear
V003,2026-08-22T10:30:03,Truck,6,6.7,11354.0,Diesel,19.104965,72.835937,25.9,-0.2,2902.0,5,72.7,0.0,82.3,1.08,Highway,Low,29.5,0.029,0,97.76,10.05,38.75,inefficient_gear
V003,2026-08-22T10:30:04,Truck,6,6.7,11354.0,Diesel,19.105033,72.835992,27.2,0.36,881.0,5,64.6,0.0,86.3,0.62,Highway,Low,26.3,0.036,0,97.76,10.54,38.75,inefficient_gear
V003,2026-08-22T10:30:05,Truck,6,6.7,11354.0,Diesel,19.105102,72.836046,27.3,0.04,2867.0,5,55.3,0.0,87.0,-0.54,Highway,Low,28.0,0.044,0,97.76,10.59,38.75,inefficient_gear
V003,2026-08-22T10:30:06,Truck,6,6.7,11354.0,Diesel,19.105173,72.836103,28.5,0.32,918.0,5,75.3,0.0,78.1,-0.26,Highway,Low,27.3,0.052,0,97.75,11.04,38.75,inefficient_gear
V003,2026-08-22T10:30:07,Truck,6,6.7,11354.0,Diesel,19.105244,72.83616,28.3,-0.06,2912.0,5,58.4,0.0,79.7,0.7,Highway,Low,30.7,0.06,0,97.75,10.96,38.75,inefficient_gear
V003,2026-08-22T10:30:08,Truck,6,6.7,11354.0,Diesel,19.105316,72.836218,29.1,0.23,944.0,5,74.3,0.0,87.7,-0.36,Highway,Low,29.3,0.068,0,97.75,11.29,38.75,inefficient_gear
V003,2026-08-22T10:30:09,Truck,6,6.7,11354.0,Diesel,19.10539,72.836277,29.6,0.12,956.0,5,72.0,0.0,82.6,-1.46,Highway,Low,27.0,0.076,0,97.74,11.46,38.75,inefficient_gear
V003,2026-08-22T10:30:10,Truck,6,6.7,11354.0,Diesel,19.105466,72.836338,30.1,0.16,2892.0,5,60.6,0.0,77.0,-0.2,Highway,Low,26.2,0.084,0,97.74,11.68,38.75,inefficient_gear
V003,2026-08-22T10:30:11,Truck,6,6.7,11354.0,Diesel,19.105542,72.836399,30.6,0.13,967.0,5,55.7,0.0,78.0,0.28,Highway,Low,31.3,0.093,0,97.74,11.86,38.75,inefficient_gear
V003,2026-08-22T10:30:12,Truck,6,6.7,11354.0,Diesel,19.105619,72.83646,30.9,0.08,2907.0,5,55.6,0.0,82.2,-1.11,Highway,Low,28.5,0.101,0,97.73,11.96,38.75,inefficient_gear
V003,2026-08-22T10:30:13,Truck,6,6.7,11354.0,Diesel,19.105696,72.836521,30.4,-0.12,2942.0,5,71.9,0.0,84.5,0.81,Highway,Low,26.6,0.11,0,97.73,11.8,38.75,inefficient_gear
V003,2026-08-22T10:30:14,Truck,6,6.7,11354.0,Diesel,19.105773,72.836583,30.8,0.1,938.0,5,67.4,0.0,78.7,-1.25,Highway,Low,25.8,0.118,0,97.73,11.94,38.75,inefficient_gear
V003,2026-08-22T10:30:15,Truck,6,6.7,11354.0,Diesel,19.105851,72.836646,31.5,0.18,2894.0,5,64.8,0.0,75.5,0.06,Highway,Low,28.9,0.127,0,97.72,12.19,38.75,inefficient_gear
V003,2026-08-22T10:30:16,Truck,6,6.7,11354.0,Diesel,19.10593,72.836709,31.5,0.02,2879.0,5,76.7,0.0,88.0,0.89,Highway,Low,29.5,0.136,0,97.72,12.21,38.75,inefficient_gear
V003,2026-08-22T10:30:17,Truck,6,6.7,11354.0,Diesel,19.10601,72.836773,32.1,0.17,960.0,5,59.3,0.0,85.0,0.52,Highway,Low,28.7,0.145,0,97.72,12.45,38.75,inefficient_gear
V003,2026-08-22T10:30:18,Truck,6,6.7,11354.0,Diesel,19.106093,72.836839,33.1,0.26,2857.0,5,71.5,0.0,80.8,0.94,Highway,Low,27.9,0.154,0,97.71,12.82,38.75,inefficient_gear
V003,2026-08-22T10:30:19,Truck,6,6.7,11354.0,Diesel,19.106176,72.836905,33.1,-0.0,1012.0,5,68.7,0.0,82.9,-0.31,Highway,Low,27.5,0.163,0,97.71,12.82,38.75,inefficient_gear
V003,2026-08-22T10:30:20,Truck,6,6.7,11354.0,Diesel,19.106261,72.836974,34.0,0.27,1033.0,5,57.7,0.0,80.9,0.71,Highway,Low,25.2,0.173,0,97.71,13.19,38.75,inefficient_gear
V003,2026-08-22T10:30:21,Truck,6,6.7,11354.0,Diesel,19.106347,72.837043,34.5,0.12,2861.0,5,75.8,0.0,89.6,-0.42,Highway,Low,29.2,0.182,0,97.7,13.37,38.75,inefficient_gear
V003,2026-08-22T10:30:22,Truck,6,6.7,11354.0,Diesel,19.106434,72.837112,34.8,0.08,2883.0,5,56.9,0.0,91.6,0.1,Highway,Low,28.8,0.192,0,97.7,13.48,38.75,inefficient_gear
V003,2026-08-22T10:30:23,Truck,6,6.7,11354.0,Diesel,19.106519,72.83718,34.0,-0.24,1007.0,5,77.8,0.0,90.5,0.62,Highway,Low,27.7,0.201,0,97.69,13.16,38.75,inefficient_gear
V003,2026-08-22T10:30:24,Truck,6,6.7,11354.0,Diesel,19.106604,72.837248,33.8,-0.03,1055.0,5,55.2,0.0,78.3,-0.2,Highway,Low,26.1,0.211,0,97.69,13.11,38.75,inefficient_gear
V003,2026-08-22T10:30:25,Truck,6,6.7,11354.0,Diesel,19.10669,72.837317,34.7,0.23,1021.0,5,68.5,0.0,79.9,-0.21,Highway,Low,27.0,0.22,0,97.69,13.44,38.75,inefficient_gear
V003,2026-08-22T10:30:26,Truck,6,6.7,11354.0,Diesel,19.106778,72.837387,35.1,0.11,1007.0,5,61.9,0.0,84.4,-0.1,Highway,Low,27.5,0.23,0,97.68,13.6,38.75,inefficient_gear
V003,2026-08-22T10:30:27,Truck,6,6.7,11354.0,Diesel,19.106866,72.837458,35.3,0.07,1102.0,5,76.5,0.0,88.4,0.75,Highway,Low,25.7,0.24,0,97.68,13.69,38.75,inefficient_gear
V003,2026-08-22T10:30:28,Truck,6,6.7,11354.0,Diesel,19.106955,72.837529,35.3,-0.01,1052.0,5,76.9,0.0,89.5,-0.95,Highway,Low,28.5,0.25,0,97.68,13.68,38.75,inefficient_gear
V003,2026-08-22T10:30:29,Truck,6,6.7,11354.0,Diesel,19.10705,72.837605,38.0,0.76,2884.0,5,66.2,0.0,78.3,-0.39,Highway,Low,29.0,0.26,0,97.67,14.74,38.75,inefficient_gear
V003,2026-08-22T10:30:30,Truck,6,6.7,11354.0,Diesel,19.107146,72.837682,38.6,0.14,2854.0,5,72.3,0.0,86.1,-1.31,Highway,Low,26.2,0.271,0,97.67,14.94,38.75,inefficient_gear
V003,2026-08-22T10:30:31,Truck,6,6.7,11354.0,Diesel,19.107244,72.83776,39.1,0.15,1152.0,5,61.1,0.0,88.0,0.15,Highway,Low,32.1,0.282,0,97.66,15.15,38.75,inefficient_gear
V003,2026-08-22T10:30:32,Truck,6,6.7,11354.0,Diesel,19.107342,72.837839,39.3,0.05,2897.0,5,61.5,0.0,87.4,-1.07,Highway,Low,31.4,0.293,0,97.66,15.22,38.75,inefficient_gear
V003,2026-08-22T10:30:33,Truck,6,6.7,11354.0,Diesel,19.10744,72.837917,39.1,-0.05,1114.0,5,70.3,0.0,77.4,-1.83,Highway,Low,25.4,0.304,0,97.65,15.16,38.75,inefficient_gear
V003,2026-08-22T10:30:34,Truck,6,6.7,11354.0,Diesel,19.107538,72.837995,39.2,0.01,2928.0,5,73.5,0.0,84.1,0.65,Highway,Low,27.2,0.315,0,97.65,15.18,38.75,inefficient_gear
V003,2026-08-22T10:30:35,Truck,6,6.7,11354.0,Diesel,19.107635,72.838073,38.8,-0.09,2954.0,5,74.3,0.0,79.7,-0.3,Highway,Low,26.2,0.325,0,97.65,15.05,38.75,inefficient_gear
V003,2026-08-22T10:30:36,Truck,6,6.7,11354.0,Diesel,19.107734,72.838152,39.7,0.22,2918.0,5,57.6,0.0,81.6,0.89,Highway,Low,28.8,0.336,0,97.64,15.37,38.75,inefficient_gear
V003,2026-08-22T10:30:37,Truck,6,6.7,11354.0,Diesel,19.107834,72.838232,39.8,0.05,2967.0,5,61.8,0.0,82.6,-1.15,Highway,Low,27.0,0.347,0,97.64,15.44,38.75,inefficient_gear
V003,2026-08-22T10:30:38,Truck,6,6.7,11354.0,Diesel,19.107933,72.838311,39.6,-0.08,2931.0,5,72.6,0.0,84.8,-0.21,Highway,Low,27.4,0.358,0,97.63,15.33,38.75,inefficient_gear
V003,2026-08-22T10:30:39,Truck,6,6.7,11354.0,Diesel,19.108035,72.838393,40.9,0.36,2875.0,2,75.9,0.0,88.0,-0.34,Highway,Low,27.9,0.37,0,97.63,15.84,38.75,inefficient_gear
V003,2026-08-22T10:30:40,Truck,6,6.7,11354.0,Diesel,19.108137,72.838474,40.8,-0.01,2183.0,2,78.6,0.0,83.4,0.67,Highway,Low,29.9,0.381,0,97.62,15.82,38.75,inefficient_gear
V003,2026-08-22T10:30:41,Truck,6,6.7,11354.0,Diesel,19.108237,72.838555,40.2,-0.18,2197.0,2,69.5,0.0,91.1,1.69,Highway,Low,26.1,0.392,0,97.62,15.57,38.75,inefficient_gear
V003,2026-08-22T10:30:42,Truck,6,6.7,11354.0,Diesel,19.108339,72.838636,40.8,0.16,2993.0,2,64.2,0.0,81.5,-0.83,Highway,Low,28.1,0.404,0,97.62,15.8,38.75,inefficient_gear
V003,2026-08-22T10:30:43,Truck,6,6.7,11354.0,Diesel,19.108442,72.838719,41.2,0.12,2885.0,2,56.2,0.0,84.3,-0.41,Highway,Low,27.9,0.415,0,97.61,15.96,38.75,inefficient_gear
V003,2026-08-22T10:30:44,Truck,6,6.7,11354.0,Diesel,19.108545,72.838801,41.1,-0.04,2240.0,2,67.3,0.0,85.2,-0.42,Highway,Low,28.9,0.426,0,97.61,15.91,38.75,inefficient_gear
V003,2026-08-22T10:30:45,Truck,6,6.7,11354.0,Diesel,19.108649,72.838884,41.5,0.13,2886.0,2,63.1,0.0,87.9,-0.24,Highway,Low,29.0,0.438,0,97.6,16.09,38.75,inefficient_gear
V003,2026-08-22T10:30:46,Truck,6,6.7,11354.0,Diesel,19.108751,72.838965,40.8,-0.21,2229.0,2,66.2,0.0,91.2,0.66,Highway,Low,26.7,0.449,0,97.6,15.8,38.75,inefficient_gear
V003,2026-08-22T10:30:47,Truck,6,6.7,11354.0,Diesel,19.108852,72.839047,40.7,-0.03,2178.0,2,61.5,0.0,86.4,-0.72,Highway,Low,27.6,0.461,0,97.59,15.76,38.75,inefficient_gear
V003,2026-08-22T10:30:48,Truck,6,6.7,11354.0,Diesel,19.108956,72.83913,41.6,0.27,2883.0,2,69.2,0.0,78.8,1.74,Highway,Low,28.2,0.472,0,97.59,16.14,38.75,inefficient_gear
V003,2026-08-22T10:30:49,Truck,6,6.7,11354.0,Diesel,19.109061,72.839214,41.8,0.05,2909.0,2,74.5,0.0,90.6,-0.1,Highway,Low,28.4,0.484,0,97.58,16.21,38.75,inefficient_gear
V003,2026-08-22T10:30:50,Truck,6,6.7,11354.0,Diesel,19.109167,72.839299,42.6,0.2,2904.0,2,65.6,0.0,88.3,-0.34,Highway,Low,29.9,0.496,0,97.58,16.49,38.75,inefficient_gear
V003,2026-08-22T10:30:51,Truck,6,6.7,11354.0,Diesel,19.109275,72.839385,43.1,0.15,2308.0,2,66.3,0.0,78.8,-1.14,Highway,Low,25.5,0.508,0,97.58,16.71,38.75,inefficient_gear
V003,2026-08-22T10:30:52,Truck,6,6.7,11354.0,Diesel,19.109384,72.839472,43.4,0.07,2349.0,2,64.5,0.0,90.0,0.25,Highway,Low,28.5,0.52,0,97.57,16.81,38.75,inefficient_gear
V003,2026-08-22T10:30:53,Truck,6,6.7,11354.0,Diesel,19.109492,72.839559,43.4,0.01,2877.0,2,65.9,0.0,77.8,-1.08,Highway,Low,28.7,0.532,0,97.57,16.82,38.75,inefficient_gear
V003,2026-08-22T10:30:54,Truck,6,6.7,11354.0,Diesel,19.109601,72.839646,43.7,0.07,2368.0,2,57.2,0.0,85.0,0.45,Highway,Low,25.9,0.544,0,97.56,16.91,38.75,inefficient_gear
V003,2026-08-22T10:30:55,Truck,6,6.7,11354.0,Diesel,19.10971,72.839733,43.7,0.01,2322.0,2,64.3,0.0,80.2,-1.09,Highway,Low,27.5,0.556,0,97.56,16.93,38.75,inefficient_gear
V003,2026-08-22T10:30:56,Truck,6,6.7,11354.0,Diesel,19.109821,72.839821,44.1,0.11,2351.0,2,57.0,0.0,80.3,-1.18,Highway,Low,26.3,0.568,0,97.55,17.09,38.75,inefficient_gear
V003,2026-08-22T10:30:57,Truck,6,6.7,11354.0,Diesel,19.109933,72.839911,45.0,0.24,2944.0,2,74.8,0.0,77.4,-0.62,Highway,Low,26.9,0.581,0,97.55,17.42,38.75,inefficient_gear
V003,2026-08-22T10:30:58,Truck,6,6.7,11354.0,Diesel,19.110045,72.840001,44.7,-0.08,2903.0,2,59.7,0.0,76.5,0.52,Highway,Low,27.5,0.593,0,97.54,17.31,38.75,inefficient_gear
V003,2026-08-22T10:30:59,Truck,6,6.7,11354.0,Diesel,19.110157,72.84009,44.8,0.03,2395.0,2,66.7,0.0,90.7,-0.44,Highway,Low,28.4,0.606,0,97.54,17.34,38.75,inefficient_gear
V003,2026-08-22T10:31:00,Truck,6,6.7,11354.0,Diesel,19.11027,72.840181,45.2,0.11,2395.0,2,64.5,0.0,76.2,0.34,Highway,Low,29.3,0.618,0,97.53,17.5,38.75,inefficient_gear
V003,2026-08-22T10:31:01,Truck,6,6.7,11354.0,Diesel,19.110385,72.840273,46.0,0.24,2901.0,2,70.1,0.0,75.5,-0.34,Highway,Low,25.4,0.631,0,97.53,17.83,38.75,inefficient_gear
V003,2026-08-22T10:31:02,Truck,6,6.7,11354.0,Diesel,19.110502,72.840367,47.0,0.26,2976.0,2,59.0,0.0,80.8,-1.6,Highway,Low,29.4,0.644,0,97.52,18.19,38.75,inefficient_gear
V003,2026-08-22T10:31:03,Truck,6,6.7,11354.0,Diesel,19.110617,72.840458,45.8,-0.32,2452.0,2,58.8,0.0,76.4,-0.63,Highway,Low,27.6,0.657,0,97.52,17.75,38.75,inefficient_gear
V003,2026-08-22T10:31:04,Truck,6,6.7,11354.0,Diesel,19.110732,72.840551,46.2,0.11,2930.0,2,64.3,0.0,75.2,1.4,Highway,Low,26.6,0.669,0,97.51,17.9,38.75,inefficient_gear
V003,2026-08-22T10:31:05,Truck,6,6.7,11354.0,Diesel,19.110846,72.840641,45.4,-0.21,2384.0,2,76.1,0.0,75.0,-0.45,Highway,Low,29.8,0.682,0,97.51,17.61,38.75,inefficient_gear
V003,2026-08-22T10:31:06,Truck,6,6.7,11354.0,Diesel,19.110962,72.840735,46.6,0.32,2421.0,2,67.9,0.0,75.5,0.85,Highway,Low,26.5,0.695,0,97.5,18.06,38.75,inefficient_gear
V003,2026-08-22T10:31:07,Truck,6,6.7,11354.0,Diesel,19.111079,72.840828,46.9,0.08,2438.0,2,63.0,0.0,79.2,-0.77,Highway,Low,27.3,0.708,0,97.5,18.17,38.75,inefficient_gear
V003,2026-08-22T10:31:08,Truck,6,6.7,11354.0,Diesel,19.111194,72.84092,46.0,-0.24,2424.0,2,70.0,0.0,80.5,-1.29,Highway,Low,27.5,0.721,0,97.49,17.83,38.75,inefficient_gear
V003,2026-08-22T10:31:09,Truck,6,6.7,11354.0,Diesel,19.111309,72.841012,45.6,-0.1,2359.0,2,55.8,0.0,76.6,0.6,Highway,Low,28.8,0.734,0,97.49,17.69,38.75,inefficient_gear
V003,2026-08-22T10:31:10,Truck,6,6.7,11354.0,Diesel,19.111426,72.841106,47.0,0.36,2498.0,2,56.3,0.0,87.5,0.82,Highway,Low,27.0,0.747,0,97.48,18.2,38.75,inefficient_gear
V003,2026-08-22T10:31:11,Truck,6,6.7,11354.0,Diesel,19.111544,72.8412,47.4,0.11,2868.0,2,55.2,0.0,80.5,-0.91,Highway,Low,29.0,0.76,0,97.48,18.35,38.75,inefficient_gear
V003,2026-08-22T10:31:12,Truck,6,6.7,11354.0,Diesel,19.111662,72.841295,47.1,-0.06,2474.0,2,72.3,0.0,76.6,-0.17,Highway,Low,28.5,0.773,0,97.47,18.26,38.75,inefficient_gear
V003,2026-08-22T10:31:13,Truck,6,6.7,11354.0,Diesel,19.11178,72.841389,47.2,0.02,2936.0,2,56.5,0.0,77.0,0.11,Highway,Low,25.7,0.786,0,97.47,18.3,38.75,inefficient_gear
V003,2026-08-22T10:31:14,Truck,6,6.7,11354.0,Diesel,19.1119,72.841485,47.8,0.17,2900.0,2,66.7,0.0,89.3,-1.76,Highway,Low,29.0,0.799,0,97.46,18.54,38.75,inefficient_gear
V003,2026-08-22T10:31:15,Truck,6,6.7,11354.0,Diesel,19.112019,72.84158,47.8,-0.02,2939.0,2,57.2,0.0,83.5,0.19,Highway,Low,29.4,0.812,0,97.46,18.52,38.75,inefficient_gear
